id,text,media_url,user_name,likes,comments,retweets,google_api
1.09948E+18,b'RT @ren_119: https://t.co/RHavfNlLcf',http://pbs.twimg.com/media/D0Dodj4UYAAJe7u.jpg,911_Mag,82,0,22,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Sports car', 'Performance car', 'Personal luxury car', 'Coupé', 'Tire', 'Rim']"
1.09948E+18,b'RT @RennPorsche: #Porsche #RennPorsche \xf0\x9f\x8f\x86 https://t.co/dMLclpKFCP',http://pbs.twimg.com/media/D0EkuOmWwAErcu7.jpg,911_Mag,100,1,23,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Coupé', 'Classic car', 'Racing', 'Motorsport', 'Group b', 'Sedan']"
1.09948E+18,b'RT @cubasteve57: https://t.co/CXZVaIs3rO',http://pbs.twimg.com/media/D0F2dEIX0AAre92.jpg,911_Mag,157,1,29,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Porsche 911 classic', 'Coupé', 'Sports car', 'Model car', 'Porsche', 'Supercar']"
1.09667E+18,b'RT @ren_119: https://t.co/r2mTLGvF1h',http://pbs.twimg.com/media/DzRD1JYUwAAxt-M.jpg,911_Mag,68,1,28,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Automotive design', 'Supercar', 'Performance car', 'Race car', 'Porsche', 'Coupé']"
1.09667E+18,b'RT @PFSClassics: #TurboTuesday good folks!\n\n#Porsche \xf0\x9f\x96\xa4\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb\xf0\x9f\x92\xa8 https://t.co/v9N4wMnkdO',http://pbs.twimg.com/media/DzNUIAvXQAA7uro.jpg,911_Mag,291,8,86,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Coupé', 'Alloy wheel', 'Porsche 930', 'Rim', 'Sports car', 'Supercar']"
1.0958E+18,b'RT @oliveri_pablo: https://t.co/8iUwj4Ss2P',http://pbs.twimg.com/media/DzMlemKWsAAH16H.jpg,911_Mag,43,1,17,"['Land vehicle', 'Car', 'Automotive design', 'Vehicle', 'Supercar', 'Sports car', 'Porsche 911 gt2', 'Rim', 'Performance car', 'Bumper']"
1.09504E+18,b'RT @Jordan90921011: @911_Mag https://t.co/dcOnQvMj41',http://pbs.twimg.com/media/DxU6pFNU0AA-fr3.jpg,911_Mag,0,10,0,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Red', 'Regularity rally', 'Coupé', 'Porsche 959', 'Sports car', 'Automotive design']"
1.09504E+18,b'RT @Jordan90921011: @911_Mag https://t.co/KHNuu6X8Kc',http://pbs.twimg.com/media/DxU6r7bVsAAYhi_.jpg,911_Mag,0,10,0,"['Land vehicle', 'Vehicle', 'Car', 'Motor vehicle', 'Automotive design', 'Supercar', 'City car', 'Porsche 959', 'Coupé', 'Hood']"
1.09504E+18,b'RT @Jordan90921011: @911_Mag https://t.co/0wczFcxjOW',http://pbs.twimg.com/media/DxU62ZBVAAAECD-.jpg,911_Mag,0,10,0,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Personal luxury car', 'Automotive exterior', 'Supercar', 'Sports car', 'Bumper', 'Performance car']"
1.09504E+18,b'RT @Jordan90921011: @911_Mag Gunther Werks\xf0\x9f\x91\x8d\xf0\x9f\x8f\x81\xf0\x9f\x91\x8d\xf0\x9f\x8f\x81\xf0\x9f\x91\x8d\xf0\x9f\x8f\x81 https://t.co/x6kXoMVs69',http://pbs.twimg.com/media/DxU7BhQUwAAcw4b.jpg,911_Mag,0,10,0,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Supercar', 'Bumper', 'Performance car', 'Automotive exterior', 'Sports car', 'Sky']"
1.09504E+18,b'Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/kbWsPUIPXt',http://pbs.twimg.com/media/DzJb8ZRWsAMl_4D.jpg,911_Mag,0,0,0,"['Pink', 'Line', 'Magenta', 'Graphic design', 'Parallel']"
1.09002E+18,b'RT @porsche__porn: https://t.co/4qExMEgzGu',http://pbs.twimg.com/media/DyA39DlUYAAuxiz.jpg,911_Mag,48,0,11,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Sports car', 'Red', 'Performance car', 'Motor vehicle', 'Luxury vehicle']"
1.09002E+18,b'RT @FBOODTS: https://t.co/46SblLj5rK',http://pbs.twimg.com/media/DyBE8pmXgAIq_Jq.jpg,911_Mag,57,1,12,"['Land vehicle', 'Vehicle', 'Car', 'Green', 'Regularity rally', 'Motor vehicle', 'Coupé', 'Yellow', 'Classic car', 'Sports car']"
1.09002E+18,b'RT @Rinoire: #MondayMotivation\n#Porsche https://t.co/0X0cFkO0ho',http://pbs.twimg.com/media/DyAdDCYXQAI9euN.jpg,911_Mag,88,1,24,"['Land vehicle', 'Vehicle', 'Car', 'Porsche 911 classic', 'Regularity rally', 'Sports car', 'Coupé', 'Porsche 912', 'Classic car', 'Porsche']"
1.08481E+18,b'RT @Porsche911UK: Your #mondaythoughts \n991.2 GT2 RS #911GT2RS \nLong live the king \xf0\x9f\x8e\xaf\n\n(IG)@ivan.orlov https://t.co/vBuNJjTJl1',http://pbs.twimg.com/media/Dw2_-FJXgAADF6a.jpg,911_Mag,299,3,84,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Performance car', 'Supercar', 'Sports car', 'Rim', 'Luxury vehicle', 'Wheel']"
1.0845E+18,b'RT @CarreraCupGB: 2019 is go! The #carreracupgb team is at @Autosport_Show with some very special guests \xf0\x9f\x98\x8d https://t.co/l0u0wwMaH1',http://pbs.twimg.com/media/DwjTsqXWkAEN2_j.jpg,911_Mag,211,3,26,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Auto show', 'Rim', 'Motor vehicle', 'Sports car', 'Wheel', 'Performance car']"
1.0845E+18,b'RT @porsche__porn: https://t.co/ihehVBnBFD',http://pbs.twimg.com/media/DwmwIZsUcAERJsQ.jpg,911_Mag,64,0,17,"['Land vehicle', 'Car', 'Vehicle', 'Motor vehicle', 'Cobalt blue', 'Bumper', 'Blue', 'Automotive design', 'Automotive exterior', 'Trunk']"
1.0845E+18,b'RT @DriveHaard: https://t.co/4QqDnhh8zk',http://pbs.twimg.com/media/DwlHN5uXcAAY1_0.jpg,911_Mag,137,0,48,"['Land vehicle', 'Vehicle', 'Car', 'Motorsport', 'Racing', 'Regularity rally', 'Rallying', 'World Rally Car', 'Coupé', 'Sports car']"
1.0845E+18,b'RT @oliveri_pablo: \xf0\x9f\x91\x8c\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x8f\x81. https://t.co/7sccu14qTf',http://pbs.twimg.com/media/DwllDknX4AAhymj.jpg,911_Mag,95,3,36,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Race car', 'Coupé', 'Sports prototype', 'Performance car', 'Sports car racing', 'Supercar']"
1.08348E+18,b'RT @neun11er: Sleeping Porsche Cayman GT4 - only \xf0\x9f\x8c\x9esummertime \xf0\x9f\x8c\x9e https://t.co/a9xtv5SEwz',http://pbs.twimg.com/media/Dwh69S3WsAASX3h.jpg,911_Mag,180,1,41,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Motor vehicle', 'Automotive design', 'Yellow', 'Sports car', 'Luxury vehicle', 'Performance car']"
1.08348E+18,b'RT @PorscheSauce: Let\xe2\x80\x99s have a little 73 RS action shall we.....#porsche https://t.co/eeI8rIvntV',http://pbs.twimg.com/media/Dwf6QcBX0AkcXLh.jpg,911_Mag,137,2,40,"['Land vehicle', 'Vehicle', 'Car', 'Porsche 912', 'Porsche 911 classic', 'Regularity rally', 'Coupé', 'Sports car', 'Porsche', 'Porsche 930']"
1.0831E+18,b'RT @BcnSix: It\xe2\x80\x99s time \xf0\x9f\x8d\x8a #FlatSixBCN https://t.co/ll0vuQAW2v',http://pbs.twimg.com/media/DwDhbL3XcAE0FnV.jpg,911_Mag,188,0,62,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Sports car', 'Supercar', 'Performance car', 'Wheel', 'Car dealership', 'Automotive exterior']"
1.08121E+18,b'RT @LienhardRacing: #Porsche RS \n\n\xc2\xa9 2016 CLASSICDRIVER https://t.co/fVbhfcHbVu',http://pbs.twimg.com/media/Dv0VxfeX4AY-wJb.jpg,911_Mag,88,1,20,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Porsche 911 classic', 'Yellow', 'Green', 'Coupé', 'Porsche 912', 'Sports car']"
1.08121E+18,"b""RT @roman_fedyaev: #Porsche 911 Carrera RS RCT (964) '1992 https://t.co/B5JcsGkEDL""",http://pbs.twimg.com/media/Dv2euAXXgAAB6qI.jpg,911_Mag,123,3,27,"['Land vehicle', 'Vehicle', 'Car', 'Porsche 911 classic', 'Regularity rally', 'Alloy wheel', 'Rim', 'Coupé', 'Sports car', 'Porsche 912']"
1.08121E+18,b'RT @911_community: 992 Carrera 4S 3.0 450hp \xf0\x9f\x98\x8d\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\x8e https://t.co/I1qqFndNph',http://pbs.twimg.com/media/Dv3Q6ZdXgAAolCF.jpg,911_Mag,291,2,108,"['Black', 'Car', 'Vehicle', 'Supercar', 'Headlamp', 'Automotive design', 'Automotive lighting', 'Sports car', 'Performance car', 'Automotive fog light']"
1.07643E+18,b'RT @oliveri_pablo: Martini Porsche .. aventura \n\xf0\x9f\x8c\xb2. https://t.co/3TZjABPYIl',http://pbs.twimg.com/media/Du9WBTYXcAEiH1p.jpg,911_Mag,37,0,18,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Sports car', 'Coupé', 'Porsche 959', 'Porsche 930', 'Automotive wheel system', 'Rim']"
1.07643E+18,b'RT @PPLSpeed: #Porsche \xf0\x9f\x8f\x81 #PPLSpeed https://t.co/cQqbMPIcEP',http://pbs.twimg.com/media/Du98jn0WoAYpH4o.jpg,911_Mag,91,0,30,"['Vehicle', 'Motor vehicle', 'Car', 'Automotive design', 'Vehicle door', 'City car', 'Subcompact car', 'Hybrid vehicle', 'Porsche']"
1.07643E+18,b'RT @PorscheSauce: One of the most beautiful Porsche ever made in my opinion. Porsche GT1 https://t.co/2d7i7yMPbL',http://pbs.twimg.com/media/Du86PrQX0AAzmej.jpg,911_Mag,119,3,35,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Coupé', 'Automotive design', 'Race car', 'Performance car', 'Porsche 911 gt1']"
1.07565E+18,b'RT @oliveri_pablo: #930Turbo \xe2\x9a\xa1\xf0\x9f\x94\xa5!!. https://t.co/BQVqDpcefU',http://pbs.twimg.com/media/DuyU4JpXcAAnBRK.jpg,911_Mag,19,0,15,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Supercar', 'Coupé', 'Sports car', 'Porsche 930', 'Ruf ctr2', 'Rim']"
1.07565E+18,b'RT @neun11er: Beauty and Beast \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPorsche with Techart-Kit https://t.co/L3HrphOpy8',http://pbs.twimg.com/media/Duwk41cWkAE0Z6l.jpg,911_Mag,172,1,55,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Supercar', 'Sports car', 'Techart 997 carrera', 'Performance car', 'Porsche', 'Wheel']"
1.07547E+18,b'RT @PPLSpeed: #Porsche \xf0\x9f\x8f\x81 #PPLSpeed https://t.co/fxMFGFidBO',http://pbs.twimg.com/media/Duw1PF_X4AA9qpY.jpg,911_Mag,44,0,27,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Sports car', 'Classic car', 'Porsche', 'Coupé', 'Race car']"
1.07547E+18,b'RT @oliveri_pablo: RWB Porsche 993 \xf0\x9f\x92\x99\xf0\x9f\x8e\x84. https://t.co/VTjJOuZOqB',http://pbs.twimg.com/media/DuxSFuOWsAA600N.jpg,911_Mag,199,3,58,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Coupé', 'Rim', 'Automotive design', 'Supercar', 'Automotive wheel system', 'Wheel']"
1.07547E+18,b'RT @oliveri_pablo: Perfecto \xf0\x9f\x91\x8c. https://t.co/lCJNbKmBF2',http://pbs.twimg.com/media/DuteSRKWsAArPU7.jpg,911_Mag,52,1,23,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Porsche 911 classic', 'Coupé', 'Sports car', 'Automotive design', 'Supercar', 'Ruf ctr2']"
1.07462E+18,b'RT @PorscheSauce: Have a great #martinimonday folks ... https://t.co/96hpmGqN5r',http://pbs.twimg.com/media/Dum2V7ZWwAAS-my.jpg,911_Mag,113,1,27,"['Land vehicle', 'Vehicle', 'Car', 'Coupé', 'Sports car', 'Porsche', 'Porsche 930', 'Sedan', 'Supercar', 'Automotive exterior']"
1.07462E+18,b'RT @oliveri_pablo: https://t.co/TSbAsgrMPm',http://pbs.twimg.com/media/DulROLzWsAAvEhz.jpg,911_Mag,26,0,14,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Sports car racing', 'Motorsport', 'Racing', 'Race car', 'Performance car', 'Auto racing']"
1.07429E+18,b'RT @porsche__porn: https://t.co/4zhde4kOhK',http://pbs.twimg.com/media/DueSAMlVsAE7qRE.jpg,911_Mag,82,0,19,"['Land vehicle', 'Vehicle', 'Car', 'Porsche 911 classic', 'Regularity rally', 'Porsche 912', 'Rim', 'Coupé', 'Sports car', 'Porsche']"
1.07429E+18,b'RT @oliveri_pablo: Rothmans Porsche \xf0\x9f\x91\x8c\xf0\x9f\x8f\x81. https://t.co/h7JFhqHsqX',http://pbs.twimg.com/media/Dufl90UWwAA32S8.jpg,911_Mag,150,1,55,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Touring car racing', 'Motorsport', 'Regularity rally', 'Racing', 'Coupé', 'Sports car racing']"
1.07429E+18,b'RT @JUANCar97406693: Porsche 911 https://t.co/wf88Tzlg4I',http://pbs.twimg.com/media/DudjMXfXcAAKeE5.jpg,911_Mag,22,0,7,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Automotive design', 'Rim', 'Ruf ctr2', 'Supercar', 'Performance car', 'Wheel']"
1.07429E+18,b'RT @oliveri_pablo: Intenso azul #Porsche . https://t.co/mUPgsNAe77',http://pbs.twimg.com/media/DufhLWkWwAARFN_.jpg,911_Mag,151,10,49,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Performance car', 'Bumper', 'Sports car', 'Automotive exterior', 'Rim', 'Hood']"
1.07429E+18,b'RT @oliveri_pablo: Lateral frontal #997porsche .. \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x99\xf0\x9f\x94\xa5\xf0\x9f\x8c\xb2\xe2\x9a\xa1. https://t.co/EICpDEIajf',http://pbs.twimg.com/media/Dufg9uvXcAcfYeK.jpg,911_Mag,24,0,20,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Sports car racing', 'Performance car', 'Automotive design', 'Supercar', 'Endurance racing (motorsport)', 'Race car']"
1.07367E+18,"b""RT @oliveri_pablo: Hist\xc3\xb3rico's.. \xf0\x9f\x92\x99\xe2\x9d\xa4\xef\xb8\x8f. https://t.co/JEdSCGpG8a""",http://pbs.twimg.com/media/DuUwiZ6X4AEp5Xe.jpg,911_Mag,43,2,19,"['Land vehicle', 'Vehicle', 'Racing', 'Car', 'Motorsport', 'Rallying', 'Auto racing', 'Regularity rally', 'World rally championship', 'Sports car']"
1.07366E+18,b'RT @oliveri_pablo: #Carrera \xe2\x9b\xb7\xef\xb8\x8f\xe2\x9b\x84\xf0\x9f\x8c\xb2\xf0\x9f\x8f\x81. https://t.co/s4JuywWdGk',http://pbs.twimg.com/media/DuZGsMEW0BUVTtV.jpg,911_Mag,141,0,41,"['Land vehicle', 'Vehicle', 'Car', 'Snow', 'Regularity rally', 'Coupé', 'Porsche 911 classic', 'Sports car', 'Porsche 930', 'Automotive exterior']"
1.07366E+18,b'RT @PorscheSauce: Cheeky chick Friday .... \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\n\n#carsandgirls https://t.co/1PIetlFkxv',http://pbs.twimg.com/media/DuZO_X0W4AUTg0y.jpg,911_Mag,57,4,11,"['Land vehicle', 'Vehicle', 'Car', 'Regularity rally', 'Motor vehicle', 'Coupé', 'Sports car', 'Porsche 911 classic', 'Personal luxury car', 'Porsche 930']"
1.07365E+18,b'RT @PorscheSauce: Quite partial.......\n\nPorsche Carrera GT V10 power they sound ace wound up too! https://t.co/Dz1sncJPPF',http://pbs.twimg.com/media/DuUrHsfW4AI54pL.jpg,911_Mag,77,0,22,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Motor vehicle', 'Sports car', 'Luxury vehicle', 'Performance car', 'Porsche carrera gt']"
1.07365E+18,b'RT @oliveri_pablo: Azul y #Porsche \xf0\x9f\x92\x99\xf0\x9f\x8c\xb2. https://t.co/N2d1tV7TL4',http://pbs.twimg.com/media/DuUuuTdWwAArJUH.jpg,911_Mag,107,2,46,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Rim', 'Sports car', 'Sky', 'Personal luxury car', 'Wheel', 'Supercar']"
1.07365E+18,b'RT @oliveri_pablo: Dos leyendas.. \xf0\x9f\x8f\x81\xf0\x9f\x8c\xb2\xf0\x9f\x92\x99. https://t.co/yFipiqYYS3',http://pbs.twimg.com/media/DuUvvmkWkAECT5O.jpg,911_Mag,42,3,15,"['Race car', 'Vehicle', 'Car', 'Sports car', 'Motor vehicle', 'Ford gt40', 'Supercar', 'Performance car', 'Automotive design', 'Auto show']"
1.07362E+18,b'RT @neun11er: I just can\xe2\x80\x98t get enough...\xf0\x9f\xa4\xa9\n### the new Porsche 911 ###\nhttps://t.co/pd2bw5pfEB https://t.co/VBeZYlGR6P',http://pbs.twimg.com/media/DtFf1VMWwAAuZsf.jpg,911_Mag,138,4,39,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Supercar', 'Sports car', 'Performance car', 'Luxury vehicle', 'Wheel', 'Rim']"
1.0736E+18,b'RT @JUANCar97406693: Black or Silver.     @911_Mag https://t.co/SYuKQWRLrh',http://pbs.twimg.com/media/DtfRKpFWkAA-5-6.jpg,911_Mag,0,0,1,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Coupé', 'Automotive design', 'Convertible', 'Porsche', 'Performance car']"
1.07333E+18,b'RT @BcnSix: Sometimes we prefer two \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 \n#FlatSixBCN #Porsche #Ferrari https://t.co/exBb33c2bG',http://pbs.twimg.com/media/Dtjxam0XcAAx5zn.jpg,911_Mag,171,0,50,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Red', 'Sports car', 'Automotive design', 'Race car', 'Coupé', 'Enzo ferrari']"
1.11387E+18,b'RT @PHN16: Alberto Ascari ( at Silverstone in 1951) https://t.co/0tcuHXZI9K',http://pbs.twimg.com/media/D3U-3wuWkAMkpV7.jpg,PeterDanaher,5,0,3,"['Land vehicle', 'Vehicle', 'Car', 'Race car', 'Classic car', 'Formula libre', 'Sports car', 'Vintage car', 'Open-wheel car', 'Classic']"
1.11387E+18,b'RT @jackwhitehall: Find someone that looks at you the way Ted Drewes looks at Frozen Custard. https://t.co/VeYPqkDuse',http://pbs.twimg.com/media/D3U_SE0X4AMLvle.jpg,PeterDanaher,539,28,41,"['Advertising', 'Banner', 'Display advertising', 'Snack', 'Billboard']"
1.11387E+18,b'RT @traveligy: Ernest Hemingway museum in Cuba https://t.co/BpM8TK65CM https://t.co/ZuskfljWXU',http://pbs.twimg.com/media/D3U_3L1X4AAmkx6.jpg,PeterDanaher,2,0,1,"['Property', 'Vegetation', 'Residential area', 'House', 'Home', 'Real estate', 'Building', 'Estate', 'Tree', 'Botany']"
1.11387E+18,b'RT @soyoenrealida: 1933 Brooklands https://t.co/9dNnDK2DgO',http://pbs.twimg.com/media/D3UvJREX4AEyEuE.jpg,PeterDanaher,2,0,2,"['Water', 'Waterway', 'Adaptation', 'River', 'History', 'Canal', 'Vehicle', 'Pond', 'Bank', 'Tourism']"
1.11387E+18,"b'RT @bourdyot_: #StirlingMoss - #Cooper T39 Mk2 #Climax, #CollinChapman - #Lotus Eleven Climax Oulton Park 1956 https://t.co/pV8mBBGN1J'",http://pbs.twimg.com/media/D3TUmEMWwAIo_yW.jpg,PeterDanaher,68,1,29,"['Race car', 'Vehicle', 'Car', 'Sports car', 'Classic car', 'Porsche 907', 'Lotus eleven']"
1.11387E+18,"b'RT @Adrianleppenwe1: Watercolour 16""\xc3\x9712"" https://t.co/EBieyBsYzE'",http://pbs.twimg.com/media/D3UlhqVXoAAF-70.jpg,PeterDanaher,36,3,15,"['Watercolor paint', 'Winter', 'Snow', 'Tree', 'Rein', 'Painting', 'Horse', 'Recreation', 'Paint', 'Art']"
1.11387E+18,b'RT @soyoenrealida: Nuvolari 1938 https://t.co/T11NlTeuZX',http://pbs.twimg.com/media/D3Uvn4VW0AY3bCM.jpg,PeterDanaher,3,0,2,"['Land vehicle', 'Vehicle', 'Car', 'Formula libre', 'Race car', 'Sports car', 'Classic car', 'Mercedes-benz', 'Open-wheel car']"
1.11387E+18,b'RT @cars_pixels: The @Audi RS3 looks rather nice with Vegas Yellow body paint.\n\n\xf0\x9f\x93\xb8 Global Autohaus https://t.co/KYYdcxHiFD',http://pbs.twimg.com/media/D3UkWWPWwAAzvJN.jpg,PeterDanaher,28,0,7,"['Land vehicle', 'Vehicle', 'Car', 'Audi', 'Automotive design', 'Alloy wheel', 'Rim', 'Family car', 'Hatchback', 'Automotive tire']"
1.11386E+18,b'RT @MattCartoonist: Matt on #Brexit https://t.co/yAakdxRxMa',http://pbs.twimg.com/media/D3UqnPdX4AMplxh.png,PeterDanaher,596,17,262,"['Text', 'Font', 'Line', 'Logo', 'Brand', 'Illustration']"
1.11386E+18,b'RT @Travelito24: Slowly falling in love with Venice https://t.co/FcFp5tiKLk',http://pbs.twimg.com/media/D3Uuw5oXkAAYiYS.jpg,PeterDanaher,300,2,77,"['Snow', 'Winter', 'Lighting', 'Street light', 'Street', 'Town', 'Night', 'City', 'Urban area', 'Light fixture']"
1.11386E+18,b'RT @dogvisuals: https://t.co/MIWX2izimx',http://pbs.twimg.com/media/D3UkQFxUcAAFfpV.jpg,PeterDanaher,30,0,17,"['Dog', 'Mammal', 'Vertebrate', 'Dog breed', 'Canidae', 'Labrador retriever', 'Puppy', 'Retriever', 'Beagador', 'Skin']"
1.11386E+18,b'RT @AMG_Daily: \xe2\x9a\xab\xef\xb8\x8f\xe2\x98\xa0\xef\xb8\x8f A 35 AMG \xe2\x98\xa0\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f https://t.co/dYEzSjxbMP',http://pbs.twimg.com/media/D3Ug6wpWsAA-OBr.jpg,PeterDanaher,2117,15,890,"['Land vehicle', 'Vehicle', 'Car', 'Motor vehicle', 'Automotive design', 'Yellow', 'Mid-size car', 'Performance car', 'Mercedes-benz', 'Rim']"
1.11386E+18,"b'RT @MelissaBWhite2: Reflection, Landmannalaugar, Iceland https://t.co/cOIRDdkVzB'",http://pbs.twimg.com/media/D3Rx8MOWkAUinyC.jpg,PeterDanaher,128,2,30,"['Reflection', 'Nature', 'Water', 'Green', 'Natural landscape', 'Sky', 'Lake', 'Leaf', 'Wilderness', 'Tree']"
1.11386E+18,"b'RT @LaraeKHughes1: Waterfall Path, Iceland https://t.co/z7jY4MSKMK'",http://pbs.twimg.com/media/D3RwRi7W4AAD2gs.jpg,PeterDanaher,164,3,39,"['Natural landscape', 'Waterfall', 'Highland', 'Nature', 'Water resources', 'Water', 'Mountainous landforms', 'Mountain', 'Watercourse', 'Wilderness']"
1.11383E+18,"b'RT @meier_rosemary: ""Inner Child"" by Jeffrey T Larson. 30 x 42 inches. Oil on linen. 2018. Incredible!! https://t.co/uX66EIcex2'",http://pbs.twimg.com/media/D3LmtDZUYAAdUsG.jpg,PeterDanaher,12,0,8,"['Bicycle wheel', 'Vehicle', 'Spoke', 'Bicycle part', 'Bicycle tire', 'Wheel', 'Bicycle accessory', 'Rim', 'Bicycle', 'Tire']"
1.11383E+18,b'RT @NikoLas_112: https://t.co/DfMvqtl85A',http://pbs.twimg.com/media/D3P4Vl-W4AAtdTQ.jpg,PeterDanaher,142,1,41,"['House', 'Architecture', 'Wood', 'Building', 'Roof', 'Home', 'Shack']"
1.11383E+18,b'RT @FBOODTS: PORSCHE XXX LARGE https://t.co/1XQ6vpXTK6',http://pbs.twimg.com/media/D3UY-0nXoAITYsu.jpg,PeterDanaher,22,0,6,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Performance car', 'Sports car racing', 'Coupé', 'Supercar', 'Automotive design', 'Endurance racing (motorsport)']"
1.11383E+18,b'RT @Silodrome: So THAT\xe2\x80\x99s what they\xe2\x80\x99re for! https://t.co/LdLx3JLzBV',http://pbs.twimg.com/media/D3USZPzU8AEz4wU.jpg,PeterDanaher,17,0,9,"['Vehicle door', 'Vehicle', 'Automotive exterior', 'Car', 'Advertising', 'Automotive window part', 'Auto part', 'Compact car', 'Subcompact car', 'Vintage advertisement']"
1.11383E+18,b'RT @thesupercar_sqd: Cars for bad boy !!\n#TheSupercarSquad\nYoutube : TheSupercarSquad https://t.co/PTfQooG2Q8',http://pbs.twimg.com/media/D3UYgsVWkAA9B1W.jpg,PeterDanaher,117,1,20,"['Land vehicle', 'Vehicle', 'Car', 'Auto show', 'Automotive design', 'Supercar', 'Motor vehicle', 'Sports car', 'Performance car', 'Porsche 911 gt3']"
1.11383E+18,"b'RT @MelissaBWhite2: Bridge of Sighs, Venice, Italy https://t.co/VvV0g3DoEE'",http://pbs.twimg.com/media/D3Rx21NWAAAQogK.jpg,PeterDanaher,216,5,70,"['Waterway', 'Canal', 'Boat', 'Town', 'Gondola', 'Water transportation', 'Vehicle', 'Watercraft', 'City', 'Building']"
1.11382E+18,b'RT @stuartg917: Welcome to the @evomagazine fast fleet Audi R8 Performance. https://t.co/tGyem6SyyW',http://pbs.twimg.com/media/D3SvYOtW0AAjg3I.jpg,PeterDanaher,141,9,11,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Automotive design', 'Coupé', 'Performance car', 'Supercar', 'Wheel', 'Audi']"
1.11382E+18,b'RT @c_martin982: https://t.co/gwxAxH2L8W',http://pbs.twimg.com/media/D3ScfJuWwAAZ-Z9.jpg,PeterDanaher,21,4,7,"['Green', 'Owl', 'Product', 'Furniture', 'Room', 'Pattern', 'Illustration', 'Bird of prey', 'Art']"
1.11381E+18,b'RT @Car_Porns: Carrera GT https://t.co/3GmAdEtgGj',http://pbs.twimg.com/media/B2OQwXzIYAA5uHZ.jpg,PeterDanaher,445,6,86,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Automotive design', 'Yellow', 'Coupé', 'Performance car', 'Porsche 918']"
1.11381E+18,"b'RT @CSFiat: 1968. Fiat 312 R, Fiat 411 R. https://t.co/gJmBlqcu3w'",http://pbs.twimg.com/media/D3TrvRwWwAE0pCj.jpg,PeterDanaher,30,1,8,"['Motor vehicle', 'Vehicle', 'Car', 'Automotive tire', 'Building', 'City']"
1.11381E+18,b'RT @FormulaOneWorld: Maserati 450 S Coup\xc3\xa9 Zagato https://t.co/wt0ImM4l1N',http://pbs.twimg.com/media/D3T60y_XkAAaKlX.jpg,PeterDanaher,186,3,51,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Automotive design', 'Supercar', 'Performance car', 'Coupé', 'Luxury vehicle', 'Classic car']"
